id,klass,score_gemma,score_robertuito,score_osth,score_ensemble
1107,0,0.0673828125,0.583878755569458,0.0,0.2698253881931305
1108,0,0.07568359375,0.5289258360862732,0.75,0.32667834252119066
1109,1,0.98828125,0.5702441334724426,0.75,0.7951480928063392
1110,1,0.9921875,0.5283046364784241,0.6,0.7650961902737619
1111,1,0.953125,0.5011540055274963,0.0,0.674764247238636
1112,1,0.99609375,0.5066055059432983,0.8,0.7782416361570359
1113,1,0.98828125,0.4671972393989563,0.8,0.7584141007065774
1114,0,0.0179443359375,0.5797027349472046,0.0,0.2436620539426804
1115,1,0.98046875,0.530464231967926,0.0,0.7001700451970101
1116,1,0.9609375,0.4195939898490906,0.8,0.7255996283888817
1117,1,0.9921875,0.5577478408813477,0.8,0.7970206880569459
1118,0,0.004608154296875,0.6479896306991577,0.0,0.26471683681011204
1119,0,0.09521484375,0.4517892003059387,0.8,0.3101059737801552
1120,0,0.294921875,0.5113773345947266,0.8,0.4330941486358643
1121,0,0.09521484375,0.43690016865730286,0.75,0.2990759159624577
1122,0,0.5625,0.5515130758285522,0.0,0.5018002957105636
1123,1,0.9921875,0.508048415184021,0.8,0.7768924206495285
1124,1,0.93359375,0.44990938901901245,0.0,0.6443422088027
1125,1,0.9609375,0.5538048148155212,0.0,0.6999550125002861
1126,0,0.0203857421875,0.3759266138076782,0.0,0.16234122097492218
1127,1,0.8515625,0.3955685794353485,0.8,0.6617287121713162
1128,0,0.2451171875,0.5766885876655579,0.0,0.35489188581705094
1129,1,0.98828125,0.5699429512023926,0.75,0.795026113986969
1130,1,0.9921875,0.5099499225616455,0.8,0.7776625311374665
1131,1,0.81640625,0.4689122438430786,0.75,0.6690305525064468
1132,0,0.0003795623779296875,0.6295173168182373,0.0,0.25514239668846134
1133,0,0.00970458984375,0.612594723701477,0.0,0.2529046350717545
1134,0,0.002471923828125,0.6052563786506653,0.0,0.24635243564844134
1135,0,0.53125,0.5726705193519592,0.0,0.49490031033754345
1136,0,0.0179443359375,0.49511682987213135,0.0,0.20940476238727573
1137,0,0.00170135498046875,0.5404597520828247,0.8,0.29972837030887606
1138,0,0.005218505859375,0.4455516040325165,0.0,0.18303156003355983
1139,0,0.408203125,0.40865689516067505,0.0,0.36756658941507336
1140,0,0.00970458984375,0.4883858561515808,0.0,0.2026000437140465
1141,0,0.000335693359375,0.5969001650810242,0.0,0.24191073507070543
1142,0,0.037353515625,0.6078414916992188,0.0,0.2646657943725586
1143,0,0.000553131103515625,0.5557464361190796,0.0,0.2253511065244675
1144,0,0.010986328125,0.48295944929122925,0.75,0.2760368093848229
1145,0,0.6796875,0.44802337884902954,0.8,0.5978947809338571
1146,0,0.015869140625,0.537400484085083,0.0,0.2255024206638336
1147,0,0.0013275146484375,0.522446870803833,0.0,0.21224810242652895
1148,1,0.96875,0.6262133717536926,0.8,0.8131476655602456
1149,0,0.037353515625,0.49583694338798523,0.0,0.21930395230650904
1150,1,0.9765625,0.5906835198402405,0.0,0.7226252630352974
1151,0,0.62109375,0.39588603377342224,0.0,0.46777524992823605
1152,0,0.015869140625,0.7435775995254517,0.0,0.30900415241718293
1153,1,0.9921875,0.5828172564506531,0.0,0.7271738013625145
1154,0,0.0028076171875,0.3740900754928589,0.0,0.15289625108242036
1155,1,0.9921875,0.5098356604576111,0.8,0.7776162549853325
1156,1,0.98046875,0.5113811492919922,0.75,0.767441396713257
1157,0,0.029296875,0.5862585306167603,0.0,0.25193665802478793
1158,1,0.75390625,0.570501446723938,0.75,0.6792366796731948
1159,0,0.70703125,0.5329698324203491,0.0,0.5658332508802414
1160,1,0.94140625,0.543911874294281,0.75,0.7612804028391837
1161,1,0.95703125,0.4362702965736389,0.8,0.7304199388623238
1162,0,0.8515625,0.48810139298439026,0.0,0.619204501658678
1163,1,0.94140625,0.5004969835281372,0.75,0.7436973720788955
1164,0,0.0419921875,0.5613899230957031,0.0,0.24814905166625978
1165,1,0.93359375,0.4098879396915436,0.8,0.708133521825075
1166,0,0.00170135498046875,0.5786923766136169,0.0,0.2352125832438469
1167,1,0.8515625,0.5503237247467041,0.8,0.7244045460224151
1168,0,0.6796875,0.5214301347732544,0.0,0.5476245170831681
1169,0,0.376953125,0.5692293643951416,0.0,0.41712968945503237
1170,1,0.9609375,0.5088444948196411,0.0,0.6817460829019546
1171,1,0.9921875,0.4362286925315857,0.8,0.7478054329752923
1172,0,0.73046875,0.4669976532459259,0.75,0.6257160808146001
1173,0,0.06005859375,0.613217294216156,0.0,0.2780820080637932
1174,1,0.984375,0.4452091455459595,0.8,0.7475753289461136
1175,1,0.9765625,0.5168038010597229,0.0,0.6927039769291878
1176,0,0.00592041015625,0.6444013714790344,0.0,0.2639131584763527
1177,0,0.65234375,0.549673855304718,0.8,0.625528067648411
1178,0,0.010986328125,0.47644534707069397,0.0,0.19839859798550608
1179,0,0.010986328125,0.5070127844810486,0.75,0.2857784101366997
1180,0,0.06005859375,0.605064332485199,0.0,0.2747800585627556
1181,1,0.94140625,0.5204344987869263,0.8,0.7567720657587051
1182,1,0.70703125,0.5650349855422974,0.8,0.6588196378946305
1183,0,0.2021484375,0.6164341568946838,0.0,0.34971931010484697
1184,0,0.004608154296875,0.542770266532898,0.0,0.2221029943227768
1185,1,0.984375,0.4528838098049164,0.8,0.7506835679709911
1186,0,0.02294921875,0.6025336384773254,0.0,0.2553859868645668
1187,0,0.04736328125,0.5692508220672607,0.0,0.2539914071559906
1188,1,0.9921875,0.4511026442050934,0.0,0.6738293834030629
1189,0,0.000553131103515625,0.5595860481262207,0.0,0.22690614938735965
1190,0,0.46875,0.5068022608757019,0.0,0.4372861656546593
1191,0,0.0179443359375,0.5602747201919556,0.0,0.23579370796680454
1192,1,0.9921875,0.541658878326416,0.875,0.7980046582221986
1193,1,0.9140625,0.4587802588939667,0.8,0.7182669423520565
1194,1,0.98046875,0.5127458572387695,0.8,0.7729941034317018
1195,1,0.99609375,0.4816824793815613,0.8,0.7681478103995323
1196,0,0.0021820068359375,0.49389803409576416,0.0,0.20110879719257355
1197,1,0.99609375,0.5528443455696106,0.0,0.7169683662056923
1198,1,0.99609375,0.45772141218185425,0.8,0.7584435781836509
1199,0,0.00170135498046875,0.6041243076324463,0.0,0.24551251530647278
1200,0,0.002471923828125,0.3786733150482178,0.0,0.15458629488945008
1201,0,0.003173828125,0.5764363408088684,0.0,0.2350277629494667
1202,1,0.93359375,0.45362550020217896,0.0,0.6458472338318825
1203,0,0.62109375,0.605901300907135,0.75,0.6278314331173898
1204,1,0.98828125,0.5339145660400391,0.8,0.785434617996216
1205,1,0.9921875,0.3824422061443329,0.8,0.726021905988455
1206,0,0.002471923828125,0.4800388216972351,0.0,0.1956393250823021
1207,0,0.007568359375,0.5745631456375122,0.0,0.23644441187381746
1208,0,0.003173828125,0.6312926411628723,0.0,0.2572445645928383
1209,0,0.029296875,0.5103551745414734,0.75,0.29619579881429675
1210,1,0.75390625,0.5316572785377502,0.75,0.6635047915577887
1211,0,0.029296875,0.5704651474952698,0.0,0.24554033786058427
1212,0,0.46875,0.40679967403411865,0.0,0.39678511798381805
1213,0,0.053466796875,0.5521381497383118,0.0,0.2500820150971413
1214,0,0.0140380859375,0.45101580023765564,0.0,0.18961025163531303
1215,1,0.9921875,0.46967506408691406,0.0,0.6813512134552002
1216,0,0.1328125,0.5660886764526367,0.0,0.2950081014633179
1217,1,0.99609375,0.42538973689079285,0.8,0.7453492496907712
1218,1,0.95703125,0.5106224417686462,0.75,0.7555325576663017
1219,0,0.004608154296875,0.6534338593482971,0.0,0.2669217494130135
1220,1,0.94140625,0.45605310797691345,0.0,0.65069760248065
1221,0,0.59375,0.577264666557312,0.0,0.5276984399557114
1222,1,0.9921875,0.4877920150756836,0.8,0.7686885786056519
1223,0,0.0673828125,0.44030898809432983,0.8,0.2916796323657036
1224,0,0.75390625,0.48695555329322815,0.0,0.5704005928337574
1225,1,0.99609375,0.38240328431129456,0.0,0.6479397363960743
1226,1,0.96875,0.4458639919757843,0.6,0.7201061667501927
1227,0,0.04736328125,0.5357023477554321,0.0,0.24040427505970002
1228,1,0.98046875,0.5771467685699463,0.0,0.7190764725208283
1229,0,0.26953125,0.5027680993080139,0.0,0.3370390489697457
1230,1,0.99609375,0.43238988518714905,0.8,0.7481843097507954
1231,0,0.5625,0.49372047185897827,0.8,0.5583942911028863
1232,0,0.00970458984375,0.4864151179790497,0.0,0.20180189475417137
1233,1,0.984375,0.5839609503746033,0.0,0.7237698099017144
1234,0,0.119140625,0.5084680318832397,0.0,0.26490416228771213
1235,0,0.00193023681640625,0.5396050810813904,0.0,0.21949552506208422
1236,0,0.00170135498046875,0.6641338467597961,0.0,0.2698163786530495
1237,1,0.9453125,0.5076503157615662,0.0,0.6735280653834342
1238,1,0.984375,0.5016120076179504,0.0,0.69041848808527
1239,0,0.00970458984375,0.6244737505912781,0.0,0.2577156409621239
1240,0,0.037353515625,0.5447020530700684,0.0,0.2390943217277527
1241,0,0.1484375,0.3902783691883087,0.0,0.23153930202126505
1242,1,0.984375,0.5558009147644043,0.0,0.7123649954795838
1243,0,0.6796875,0.5020266175270081,0.8,0.6197660925984383
1244,0,0.000553131103515625,0.5484084486961365,0.0,0.22237922161817553
1245,1,0.99609375,0.43658316135406494,0.8,0.7498825865983962
1246,1,0.9921875,0.4534320831298828,0.75,0.7497728061676026
1247,1,0.98828125,0.4488307535648346,0.8,0.7509756739437581
1248,1,0.99609375,0.41308850049972534,0.8,0.7403672489523887
1249,1,0.99609375,0.46422338485717773,0.8,0.761076877117157
1250,0,0.012451171875,0.47504639625549316,0.0,0.19855712056159974
1251,0,0.012451171875,0.4949153661727905,0.75,0.2816040533781052
1252,1,0.98046875,0.5329281091690063,0.8,0.7811679154634477
1253,1,0.9609375,0.546088695526123,0.8,0.7768299841880799
1254,0,0.2021484375,0.49315664172172546,0.8,0.3797919164597989
1255,0,0.007568359375,0.6159276962280273,0.0,0.25319705486297606
1256,0,0.376953125,0.611339807510376,0.0,0.4341844189167023
1257,0,0.4375,0.3570507764816284,0.8,0.4411680644750595
1258,0,0.000553131103515625,0.5664663910865784,0.0,0.22969268828630449
1259,0,0.81640625,0.33405938744544983,0.8,0.6194151456654071
1260,0,0.00170135498046875,0.6205993294715881,0.0,0.25218489915132525
1261,1,0.8515625,0.4582785665988922,0.8,0.6871262569725514
1262,1,0.96875,0.5277212858200073,0.8,0.773258370757103
1263,1,0.984375,0.5084350109100342,0.75,0.7681818044185638
1264,1,0.9921875,0.5192845463752747,0.8,0.7814430537819863
1265,0,0.033203125,0.46709340810775757,0.0,0.20560837715864183
1266,1,0.62109375,0.6161047220230103,0.75,0.631963818669319
1267,1,0.9921875,0.5354530811309814,0.8,0.7879913103580476
1268,0,0.796875,0.48972269892692566,0.0,0.5927908180654049
1269,0,0.010986328125,0.5561917424201965,0.0,0.2306958881020546
1270,0,0.0179443359375,0.5425493717193604,0.0,0.22861494183540346
1271,0,0.73046875,0.3845922350883484,0.75,0.592341886460781
1272,1,0.953125,0.4742518365383148,0.0,0.6638688687980175
1273,1,0.98828125,0.6181117296218872,0.8,0.8195344692468645
1274,1,0.93359375,0.5791190266609192,0.0,0.6966721120476722
1275,0,0.005218505859375,0.499300479888916,0.0,0.20479985475540163
1276,0,0.00193023681640625,0.5748010277748108,0.8,0.3137498834729195
1277,0,0.0849609375,0.6233071088790894,0.0,0.2944950431585312
1278,1,0.89453125,0.4754500091075897,0.6,0.6953502224385739
1279,1,0.99609375,0.3906927704811096,0.8,0.7312969782948495
1280,0,0.00150299072265625,0.6970435380935669,0.0,0.28304661333560943
1281,1,0.9921875,0.5353269577026367,0.8,0.787940230369568
1282,0,0.06005859375,0.4306604862213135,0.0,0.20414650082588195
1283,1,0.96875,0.5430697798728943,0.75,0.7744745108485223
1284,0,0.06005859375,0.513118326663971,0.0,0.23754192620515824
1285,1,0.9921875,0.5401855111122131,0.75,0.7849079445004463
1286,1,0.98828125,0.45411044359207153,0.75,0.748113948404789
1287,0,0.00070953369140625,0.4967590868473053,0.0,0.20153864935040475
1288,1,0.90625,0.4556874632835388,0.0,0.6331471726298332
1289,0,0.015869140625,0.5934680700302124,0.0,0.24820979297161103
1290,1,0.9921875,0.5288985371589661,0.8,0.7853367200493813
1291,1,0.9921875,0.48814263939857483,0.8,0.7688305814564229
1292,1,0.99609375,0.5514928102493286,0.8,0.7964209944009781
1293,1,0.89453125,0.6105707287788391,0.0,0.6900741139054298
1294,1,0.984375,0.5453556180000305,0.0,0.7081346502900123
1295,1,0.9921875,0.441675066947937,0.0,0.6700112146139146
1296,1,0.98046875,0.6201837062835693,0.8,0.8165064322948457
1297,0,0.06005859375,0.4681348502635956,0.0,0.21932361826300623
1298,0,0.5,0.5046229958534241,0.0,0.45187231332063676
1299,1,0.9921875,0.498485803604126,0.8,0.773019562959671
1300,0,0.012451171875,0.5013357996940613,0.8,0.2892043289542199
1301,1,0.98828125,0.5196760296821594,0.75,0.7746680107712747
1302,1,0.98046875,0.48942649364471436,0.0,0.6835497611761093
1303,0,0.408203125,0.4811455309391022,0.75,0.4719244869053364
1304,1,0.97265625,0.5696474313735962,0.8,0.7921720534563066
1305,0,0.22265625,0.5853948593139648,0.0,0.34729976177215577
1306,0,0.00592041015625,0.5441526174545288,0.0,0.22331241309642794
1307,0,0.3203125,0.4648749530315399,0.0,0.34682904347777366
1308,0,0.5625,0.5286220908164978,0.8,0.5725294467806816
1309,1,0.95703125,0.708176851272583,0.8,0.8405420935153962
1310,0,0.0260009765625,0.6140336990356445,0.0,0.26155413150787354
1311,1,0.9921875,0.5178795456886292,0.8,0.7808740285038949
1312,0,0.00860595703125,0.6503598690032959,0.0,0.2676556956768036
1313,0,0.012451171875,0.5672739744186401,0.0,0.23590928971767428
1314,1,0.9921875,0.5937182307243347,0.8,0.8115886959433556
1315,0,0.294921875,0.4916037917137146,0.0,0.3450858637690544
1316,1,0.98828125,0.4162779748439789,0.0,0.6577917985618115
1317,0,0.2021484375,0.6020358800888062,0.6,0.4038880079984665
1318,1,0.9609375,0.47550904750823975,0.0,0.6682452267408371
1319,0,0.3203125,0.5376441478729248,0.8,0.4563005673885346
1320,0,0.65234375,0.4674815535545349,0.0,0.5122401854395867
1321,1,0.8515625,0.5469092726707458,0.8,0.7230216929316522
1322,0,0.0003795623779296875,0.49808982014656067,0.0,0.2019142605364323
1323,1,0.94140625,0.49404507875442505,0.8,0.7460843506455421
1324,1,0.9921875,0.6024635434150696,0.8,0.8151305475831032
1325,1,0.984375,0.5376986265182495,0.8,0.785033568739891
1326,0,0.04736328125,0.49497997760772705,0.0,0.22391171514987945
1327,0,0.0179443359375,0.5196664333343506,0.0,0.2193473517894745
1328,1,0.9921875,0.41827264428138733,0.8,0.7405332334339618
1329,0,0.005218505859375,0.51812344789505,0.0,0.21242315679788593
1330,1,0.9921875,0.4632583558559418,0.8,0.7587524466216564
1331,0,0.408203125,0.4965263903141022,0.8,0.4831537349522114
1332,1,0.98046875,0.572728157043457,0.8,0.7972869348526002
1333,0,0.06005859375,0.5190547704696655,0.75,0.31494618594646456
1334,0,0.0140380859375,0.5719706416130066,0.0,0.2385969623923302
1335,1,0.9609375,0.4827166199684143,0.6,0.7311642935872078
1336,0,0.62109375,0.5745164752006531,0.0,0.5401205787062645
1337,1,0.9609375,0.6319280862808228,0.0,0.7315949374437332
1338,0,0.037353515625,0.47913262248039246,0.75,0.28753870233893397
1339,0,0.0673828125,0.41901686787605286,0.75,0.27805632367730143
1340,0,0.00193023681640625,0.38346630334854126,0.0,0.15625932008028032
1341,0,0.0028076171875,0.4565699100494385,0.0,0.1863005840778351
1342,1,0.984375,0.5711581707000732,0.8,0.7985846841335298
1343,1,0.984375,0.559201180934906,0.75,0.788742103278637
1344,1,0.9921875,0.4207006096839905,0.75,0.7365165594220162
1345,1,0.98828125,0.48272448778152466,0.0,0.6847026363015175
1346,0,0.0203857421875,0.6690725088119507,0.8,0.3610653084516526
1347,0,0.00170135498046875,0.48490580916404724,0.0,0.19722902342677118
1348,1,0.9921875,0.5048233866691589,0.8,0.7755862841010095
1349,1,0.984375,0.5407353043556213,0.75,0.7812634232640265
1350,1,0.96875,0.45621421933174133,0.8,0.7442980088293554
1351,1,0.87890625,0.5199503302574158,0.75,0.7206384775042534
1352,0,0.0849609375,0.5589447021484375,0.0,0.2684282684326172
1353,0,0.5625,0.49770233035087585,0.0,0.48000694379210473
1354,0,0.0028076171875,0.5783724784851074,0.0,0.23563062429428103
1355,0,0.015869140625,0.5111935138702393,0.8,0.2948885977268219
1356,1,0.89453125,0.4883192777633667,0.8,0.7205622762441635
1357,0,0.75390625,0.5842157006263733,0.0,0.6097909525036812
1358,0,0.00592041015625,0.5505132675170898,0.8,0.3058884763717652
1359,1,0.98046875,0.46521762013435364,0.8,0.7537451674044133
1360,0,0.006683349609375,0.6341361403465271,0.0,0.2601333948969841
1361,1,0.9921875,0.48182159662246704,0.8,0.7662705591320993
1362,1,0.9609375,0.4808811545372009,0.0,0.6704209300875663
1363,1,0.8515625,0.5327616333961487,0.0,0.6372918990254403
1364,0,0.00116729736328125,0.6243672966957092,0.0,0.2534465673565865
1365,0,0.0203857421875,0.4962761700153351,0.8,0.29108279123902325
1366,1,0.99609375,0.465499609708786,0.8,0.7615937481820583
1367,0,0.00193023681640625,0.41827595233917236,0.0,0.17035722792148592
1368,1,0.98828125,0.4952867031097412,0.8,0.7697903335094451
1369,0,0.0673828125,0.5140504240989685,0.0,0.24154491394758226
1370,1,0.70703125,0.5668441653251648,0.75,0.6545523557066917
1371,0,0.59375,0.5908754467964172,0.0,0.533210805952549
1372,0,0.00170135498046875,0.5684208273887634,0.0,0.23105260580778123
1373,0,0.8671875,0.49190258979797363,0.0,0.6284783613681794
1374,1,0.9765625,0.39193007349967957,0.0,0.6421301172673702
1375,1,0.9921875,0.4763774871826172,0.8,0.7640656948089599
1376,0,0.00970458984375,0.5298700928688049,0.0,0.21940115958452225
1377,0,0.70703125,0.4761594831943512,0.8,0.6228250594437124
1378,0,0.09521484375,0.5797021389007568,0.75,0.35691071391105655
1379,0,0.1484375,0.494575172662735,0.0,0.2737795074284077
1380,1,0.984375,0.5233075022697449,0.8,0.7792051634192467
1381,0,0.408203125,0.5107946991920471,0.6,0.4689324000477791
1382,1,0.99609375,0.43424272537231445,0.75,0.7439347100257874
1383,1,0.98046875,0.4655837118625641,0.0,0.6738934345543385
1384,1,0.9921875,0.5630033016204834,0.0,0.7191491496562958
1385,0,0.00360107421875,0.6314329504966736,0.75,0.3325128766894341
1386,1,0.9765625,0.47518670558929443,0.75,0.7508490532636642
1387,1,0.9921875,0.49117201566696167,0.0,0.6900574788451195
1388,1,0.9921875,0.4495002329349518,0.6,0.7331804068386556
1389,0,0.002471923828125,0.5364698171615601,0.0,0.2184938782453537
1390,0,0.1640625,0.5152220726013184,0.0,0.28987587690353395
1391,0,0.015869140625,0.4489371180534363,0.0,0.1896747574210167
1392,1,0.8671875,0.49511757493019104,0.8,0.7097804303467274
1393,0,0.62109375,0.5476581454277039,0.75,0.60424295514822
1394,1,0.9921875,0.643665611743927,0.0,0.7518173852562905
1395,1,0.96875,0.5028978586196899,0.0,0.6832048827409745
1396,0,0.06005859375,0.49223268032073975,0.0,0.2290832394361496
1397,1,0.98828125,0.5537669658660889,0.8,0.7934748399257661
1398,0,0.0028076171875,0.46650436520576477,0.0,0.19032403841614726
1399,0,0.1484375,0.4040805399417877,0.0,0.237129181176424
1400,0,0.00592041015625,0.5622711181640625,0.0,0.23065040588378907
1401,1,0.9921875,0.58174729347229,0.0,0.7267404663562775
1402,1,0.9921875,0.5711196660995483,0.8,0.8024362772703171
1403,0,0.012451171875,0.6198853850364685,0.0,0.25721691101789473
1404,0,0.000553131103515625,0.5401303768157959,0.0,0.21902660250663758
1405,1,0.89453125,0.4982761740684509,0.8,0.7245948192477227
1406,1,0.9921875,0.41975316405296326,0.0,0.6611328439414501
1407,1,0.8359375,0.5541594624519348,0.85,0.7232236447930336
1408,0,0.0140380859375,0.5445740818977356,0.0,0.22750135570764543
1409,1,0.99609375,0.6120063066482544,0.8,0.8209289604425432
1410,0,0.408203125,0.5235173106193542,0.0,0.4140850576758385
1411,0,0.8671875,0.48194852471351624,0.0,0.6244469650089741
1412,1,0.984375,0.49190157651901245,0.8,0.7664857634902
1413,0,0.0140380859375,0.5913003087043762,0.0,0.2464254775643349
1414,1,0.984375,0.543898344039917,0.8,0.7875444543361665
1415,0,0.376953125,0.471542090177536,0.0,0.3775663433969021
1416,0,0.02294921875,0.4692267179489136,0.0,0.20139668405056
1417,0,0.796875,0.4698396921157837,0.0,0.5847382003068924
1418,0,0.75390625,0.6004998087882996,0.0,0.6163860163092614
1419,1,0.95703125,0.4814356863498688,0.0,0.6687119217216969
1420,0,0.0021820068359375,0.4627601206302643,0.0,0.18849794223904612
1421,1,0.984375,0.5234771966934204,0.6,0.7592738896608353
1422,1,0.95703125,0.6057217121124268,0.0,0.7190477621555329
1423,0,0.004058837890625,0.43140286207199097,0.0,0.17672728389501574
1424,0,0.0013275146484375,0.5471892952919006,0.0,0.22226878434419634
1425,0,0.0002307891845703125,0.7241725325584412,0.0,0.293404116332531
1426,0,0.6796875,0.4481023848056793,0.75,0.5929267783463001
1427,0,0.04736328125,0.4468132257461548,0.0,0.2044041806459427
1428,0,0.00102996826171875,0.623904287815094,0.0,0.25319107085466386
1429,1,0.98828125,0.5913210511207581,0.8,0.8086842444539071
1430,0,0.02294921875,0.39746466279029846,0.8,0.2523330517113209
1431,0,0.0006256103515625,0.6750677227973938,0.0,0.2737121048569679
1432,0,0.0028076171875,0.642704427242279,0.0,0.26168506354093557
1433,0,0.59375,0.4685770869255066,0.0,0.48367997020483017
1434,0,0.0179443359375,0.5324150323867798,0.0,0.22451053440570834
1435,1,0.98828125,0.5303992629051208,0.0,0.704010920226574
1436,0,0.002471923828125,0.6145839691162109,0.0,0.2501301097869873
1437,1,0.98046875,0.4755328595638275,0.8,0.7579228393733501
1438,0,0.0013275146484375,0.5994123220443726,0.0,0.24341911017894746
1439,1,0.96875,0.4712710380554199,0.0,0.6703960204124451
1440,1,0.96875,0.47389987111091614,0.6,0.7314606977999212
1441,1,0.9765625,0.49365317821502686,0.0,0.683327974677086
1442,1,0.99609375,0.4191047251224518,0.8,0.742803819924593
1443,1,0.9765625,0.5637847781181335,0.875,0.7992312726378441
1444,0,0.59375,0.4739969074726105,0.75,0.5608749975264072
1445,1,0.98046875,0.5378459095954895,0.75,0.7781596246361733
1446,0,0.005218505859375,0.5316318273544312,0.0,0.21789405047893526
1447,0,0.0021820068359375,0.5551779866218567,0.0,0.22592717796564105
1448,0,0.00048828125,0.4692811369895935,0.0,0.19030055969953538
1449,1,0.6796875,0.6094885468482971,0.8,0.6632881739735603
1450,0,0.00150299072265625,0.5096479058265686,0.0,0.20715138226747515
1451,0,0.053466796875,0.4392968416213989,0.0,0.20438128530979158
1452,1,0.97265625,0.46516793966293335,0.6,0.7298578593134881
1453,1,0.92578125,0.5825532078742981,0.0,0.6941957679390908
1454,1,0.9140625,0.5748950242996216,0.75,0.7602934223413467
1455,0,0.0203857421875,0.5118284821510315,0.0,0.21738147765398028
1456,0,0.4375,0.5206965208053589,0.0,0.4274445909261704
1457,1,0.984375,0.6125684380531311,0.75,0.810355842411518
1458,1,0.98828125,0.3958297669887543,0.8,0.7295102743804456
1459,1,0.73046875,0.4999193847179413,0.75,0.6390493820607661
1460,0,0.007568359375,0.567326545715332,0.0,0.2335135889053345
1461,1,0.953125,0.6014798879623413,0.0,0.7153962296247482
1462,0,0.4375,0.48472023010253906,0.75,0.4878741931915283
1463,0,0.00116729736328125,0.6347705721855164,0.0,0.25765989392995836
1464,1,0.9453125,0.5309734344482422,0.0,0.682973928451538
1465,1,0.9921875,0.5624868869781494,0.0,0.7189400017261506
1466,0,0.0179443359375,0.6223111748695374,0.0,0.26091847211122515
1467,0,0.4375,0.4593605697154999,0.0,0.40260353073477745
1468,1,0.984375,0.5660305619239807,0.0,0.7165080025792122
1469,0,0.3203125,0.48375481367111206,0.8,0.4344753870368004
1470,1,0.9765625,0.5510873198509216,0.75,0.7815888020396233
1471,0,0.73046875,0.5895915031433105,0.0,0.6003665900230408
1472,0,0.029296875,0.5706409811973572,0.0,0.24561155050992967
1473,0,0.0673828125,0.42316219210624695,0.75,0.27973517999053005
1474,0,0.00360107421875,0.38740286231040955,0.75,0.23368069097399713
1475,0,0.46875,0.5727491974830627,0.8,0.5439946749806404
1476,0,0.0013275146484375,0.5023708939552307,0.0,0.20411733180284503
1477,1,0.98828125,0.43532446026802063,0.8,0.7455056251585483
1478,0,0.0203857421875,0.5038361549377441,0.0,0.21414458513259887
1479,1,0.96875,0.5570897459983826,0.75,0.780152597129345
1480,0,0.02294921875,0.4833334982395172,0.0,0.20710993006825448
1481,0,0.02294921875,0.4082355499267578,0.75,0.2516952610015869
1482,0,0.005218505859375,0.5085527300834656,0.0,0.2085470160841942
1483,0,0.53125,0.5155777335166931,0.0,0.47177773207426066
1484,0,0.007568359375,0.4966965615749359,0.0,0.20490844532847408
1485,1,0.99609375,0.41802650690078735,0.8,0.742367141544819
1486,0,0.00860595703125,0.48283469676971436,0.0,0.19980800092220308
1487,0,0.00860595703125,0.5756855607032776,0.8,0.3174126008152962
1488,0,0.037353515625,0.578540563583374,0.0,0.2527989184856415
1489,1,0.98046875,0.5737614035606384,0.0,0.7177053996920586
1490,0,0.0021820068359375,0.5921202898025513,0.0,0.24088881075382235
1491,0,0.07568359375,0.6908279657363892,0.0,0.31724870502948765
1492,0,0.00193023681640625,0.43417733907699585,0.8,0.25679728955030445
1493,0,0.000911712646484375,0.6172317862510681,0.0,0.25043017119169236
1494,0,0.0419921875,0.38622206449508667,0.0,0.1772060689330101
1495,1,0.9921875,0.44739407300949097,0.0,0.6723274120688438
1496,0,0.02294921875,0.6062624454498291,0.0,0.25689615368843083
1497,1,0.97265625,0.5348434448242188,0.0,0.6980764389038085
1498,0,0.004058837890625,0.5196133255958557,0.0,0.21245252162218095
1499,0,0.00070953369140625,0.5302665829658508,0.0,0.2151091852784157
1500,0,0.0140380859375,0.4265466630458832,0.0,0.1797002510726452
1501,0,0.000911712646484375,0.4506931006908417,0.0,0.18298200353980065
1502,1,0.9921875,0.4923761785030365,0.8,0.7705451647937298
1503,0,0.0006256103515625,0.46679186820983887,0.0,0.18936038374900818
1504,1,0.98828125,0.6801995635032654,0.75,0.8396800419688224
1505,1,0.93359375,0.5421224236488342,0.8,0.7616884878277779
1506,0,0.00150299072265625,0.6610406041145325,0.8,0.3484654250741005
1507,0,0.00170135498046875,0.5930014252662659,0.0,0.2410077479481697
1508,1,0.9453125,0.497849702835083,0.75,0.7445588171482087
1509,0,0.00170135498046875,0.6850897669792175,0.0,0.2783035263419152
1510,1,0.984375,0.4657806158065796,0.0,0.6759067744016647
1511,1,0.9921875,0.4749692976474762,0.8,0.763495378047228
1512,1,0.984375,0.5069407820701599,0.0,0.6925766417384147
1513,1,0.94140625,0.5612741708755493,0.0,0.6933121329545975
1514,0,0.015869140625,0.5489827394485474,0.0,0.23019323408603667
1515,0,0.007568359375,0.6466021537780762,0.0,0.2656202101707459
1516,1,0.73046875,0.47723764181137085,0.8,0.6348632761836053
1517,1,0.98828125,0.5847039222717285,0.0,0.72600430727005
1518,1,0.96875,0.4566909968852997,0.8,0.7444911037385464
1519,0,0.796875,0.4975767731666565,0.0,0.5959717181324959
1520,1,0.98828125,0.5694846510887146,0.8,0.7998405024409294
1521,0,0.004058837890625,0.349497526884079,0.0,0.14355562314391138
1522,0,0.0013275146484375,0.40937936305999756,0.0,0.1664557617902756
1523,0,0.75390625,0.3626589775085449,0.8,0.6000604796409608
