id,klass,score_gemma
1078,0,0.2018132209777832
1079,1,0.9626730680465698
1080,0,0.037326883524656296
1081,1,0.9796676635742188
1082,0,0.009708477184176445
1083,0,0.009708477184176445
1084,0,0.005911068990826607
1085,0,0.4687906503677368
1086,1,0.977022647857666
1087,1,0.9399133324623108
1088,0,0.005911068990826607
1089,1,0.9149009585380554
1090,0,0.007577240467071533
1091,0,0.007577240467071533
1092,0,0.7772998809814453
1093,0,0.531209409236908
1094,0,0.004070138093084097
1095,0,0.14804719388484955
1096,0,0.6791787147521973
1097,1,0.9902915358543396
1098,1,0.9840936064720154
1099,1,0.9626730680465698
1100,0,0.8175744414329529
1101,1,0.9859364032745361
1102,0,0.005220125894993544
1103,0,0.10669060051441193
1104,0,0.7310585379600525
1105,1,0.9525741338729858
1106,0,0.02931223064661026
1107,0,0.22270014882087708
1108,0,0.22270014882087708
1109,1,0.977022647857666
1110,1,0.9859364032745361
1111,1,0.9149009585380554
1112,1,0.9796676635742188
1113,1,0.970687747001648
1114,0,0.16451644897460938
1115,1,0.9796676635742188
1116,1,0.970687747001648
1117,1,0.9820137619972229
1118,0,0.042087726294994354
1119,0,0.3208213150501251
1120,0,0.29421496391296387
1121,0,0.24508501589298248
1122,0,0.7310585379600525
1123,1,0.9796676635742188
1124,1,0.8807970285415649
1125,1,0.9465966820716858
1126,0,0.43782350420951843
1127,1,0.8933094143867493
1128,0,0.5926666259765625
1129,1,0.9324532747268677
1130,1,0.970687747001648
1131,0,0.7981867790222168
1132,0,0.002182716503739357
1133,0,0.10669060051441193
1134,0,0.005911068990826607
1135,0,0.6513549089431763
1136,0,0.09534946084022522
1137,0,0.006692850962281227
1138,0,0.01798621006309986
1139,0,0.562176525592804
1140,0,0.007577240467071533
1141,0,0.000552778597921133
1142,0,0.22270014882087708
1143,0,0.001700722612440586
1144,0,0.01590639166533947
1145,0,0.531209409236908
1146,0,0.042087726294994354
1147,0,0.16451644897460938
1148,1,0.9626730680465698
1149,0,0.2018132209777832
1150,1,0.9324532747268677
1151,1,0.9241418242454529
1152,0,0.3208213150501251
1153,1,0.9796676635742188
1154,0,0.005911068990826607
1155,1,0.977022647857666
1156,1,0.9324532747268677
1157,0,0.6791787147521973
1158,0,0.622459352016449
1159,0,0.4073334336280823
1160,1,0.9324532747268677
1161,1,0.9324532747268677
1162,0,0.6791787147521973
1163,1,0.9241418242454529
1164,0,0.08509904146194458
1165,1,0.9399133324623108
1166,0,0.022977370768785477
1167,0,0.8175744414329529
1168,0,0.6513549089431763
1169,0,0.5
1170,1,0.9149009585380554
1171,1,0.9796676635742188
1172,1,0.851952850818634
1173,0,0.6791787147521973
1174,1,0.970687747001648
1175,1,0.8933094143867493
1176,0,0.06754669547080994
1177,0,0.7981867790222168
1178,0,0.01098694372922182
1179,0,0.01098694372922182
1180,0,0.16451644897460938
1181,1,0.9525741338729858
1182,0,0.7549149990081787
1183,0,0.6513549089431763
1184,0,0.01243165135383606
1185,1,0.970687747001648
1186,0,0.29421496391296387
1187,0,0.3775406777858734
1188,1,0.9796676635742188
1189,0,0.001700722612440586
1190,0,0.22270014882087708
1191,0,0.11920291930437088
1192,1,0.9796676635742188
1193,0,0.8354835510253906
1194,1,0.9740425944328308
1195,1,0.9902915358543396
1196,0,0.02595735713839531
1197,1,0.9902915358543396
1198,1,0.9875683188438416
1199,0,0.006692850962281227
1200,0,0.29421496391296387
1201,0,0.042087726294994354
1202,1,0.8670357465744019
1203,0,0.29421496391296387
1204,1,0.9820137619972229
1205,1,0.977022647857666
1206,0,0.02931223064661026
1207,0,0.11920291930437088
1208,0,0.02595735713839531
1209,0,0.10669060051441193
1210,0,0.7310585379600525
1211,0,0.18242551386356354
1212,1,0.851952850818634
1213,0,0.07585817575454712
1214,0,0.0534033328294754
1215,1,0.9902915358543396
1216,0,0.3486451506614685
1217,1,0.9875683188438416
1218,1,0.9241418242454529
1219,0,0.3208213150501251
1220,1,0.957912266254425
1221,0,0.7057850360870361
1222,1,0.9840936064720154
1223,0,0.43782350420951843
1224,0,0.8175744414329529
1225,1,0.977022647857666
1226,0,0.8354835510253906
1227,0,0.2018132209777832
1228,1,0.9626730680465698
1229,0,0.14804719388484955
1230,1,0.9890130758285522
1231,0,0.8354835510253906
1232,0,0.009708477184176445
1233,1,0.970687747001648
1234,0,0.042087726294994354
1235,0,0.0035936026833951473
1236,0,0.01098694372922182
1237,1,0.9241418242454529
1238,1,0.9626730680465698
1239,0,0.24508501589298248
1240,0,0.042087726294994354
1241,0,0.6513549089431763
1242,1,0.9241418242454529
1243,0,0.7057850360870361
1244,0,0.001325022429227829
1245,1,0.9859364032745361
1246,1,0.9859364032745361
1247,1,0.9669140577316284
1248,1,0.977022647857666
1249,1,0.9840936064720154
1250,0,0.16451644897460938
1251,0,0.11920291930437088
1252,1,0.9626730680465698
1253,1,0.9149009585380554
1254,0,0.4073334336280823
1255,0,0.037326883524656296
1256,0,0.7057850360870361
1257,0,0.3486451506614685
1258,0,0.0019267346942797303
1259,0,0.7549149990081787
1260,0,0.01590639166533947
1261,0,0.7772998809814453
1262,1,0.9149009585380554
1263,1,0.977022647857666
1264,1,0.9740425944328308
1265,0,0.07585817575454712
1266,0,0.7310585379600525
1267,1,0.9820137619972229
1268,0,0.29421496391296387
1269,0,0.01098694372922182
1270,0,0.01590639166533947
1271,0,0.7772998809814453
1272,1,0.8933094143867493
1273,1,0.9840936064720154
1274,1,0.8807970285415649
1275,0,0.14804719388484955
1276,0,0.005911068990826607
1277,0,0.06008664518594742
1278,1,0.8933094143867493
1279,1,0.9875683188438416
1280,0,0.006692850962281227
1281,1,0.9796676635742188
1282,0,0.11920291930437088
1283,1,0.9626730680465698
1284,0,0.13296423852443695
1285,1,0.9796676635742188
1286,1,0.9324532747268677
1287,0,0.001325022429227829
1288,1,0.8807970285415649
1289,0,0.07585817575454712
1290,1,0.9820137619972229
1291,1,0.9820137619972229
1292,1,0.9820137619972229
1293,1,0.9149009585380554
1294,1,0.9149009585380554
1295,1,0.9859364032745361
1296,1,0.977022647857666
1297,0,0.09534946084022522
1298,0,0.8354835510253906
1299,1,0.9840936064720154
1300,0,0.3775406777858734
1301,1,0.9796676635742188
1302,1,0.9740425944328308
1303,0,0.4073334336280823
1304,1,0.9324532747268677
1305,0,0.16451644897460938
1306,0,0.008577484637498856
1307,0,0.3486451506614685
1308,0,0.622459352016449
1309,1,0.9324532747268677
1310,0,0.02931223064661026
1311,1,0.9820137619972229
1312,0,0.04742587357759476
1313,0,0.14804719388484955
1314,1,0.9820137619972229
1315,0,0.3775406777858734
1316,1,0.9669140577316284
1317,0,0.7981867790222168
1318,1,0.957912266254425
1319,0,0.7057850360870361
1320,0,0.8175744414329529
1321,1,0.8933094143867493
1322,0,0.001700722612440586
1323,1,0.9324532747268677
1324,1,0.9796676635742188
1325,1,0.9740425944328308
1326,0,0.07585817575454712
1327,0,0.3486451506614685
1328,1,0.9875683188438416
1329,0,0.01798621006309986
1330,1,0.9820137619972229
1331,0,0.531209409236908
1332,1,0.9399133324623108
1333,0,0.10669060051441193
1334,0,0.03308597952127457
1335,1,0.9149009585380554
1336,1,0.9324532747268677
1337,1,0.9465966820716858
1338,0,0.037326883524656296
1339,0,0.4687906503677368
1340,0,0.02931223064661026
1341,0,0.037326883524656296
1342,1,0.9796676635742188
1343,1,0.9525741338729858
1344,1,0.9840936064720154
1345,1,0.9669140577316284
1346,0,0.4073334336280823
1347,0,0.02595735713839531
1348,1,0.9859364032745361
1349,1,0.9465966820716858
1350,1,0.9525741338729858
1351,1,0.8933094143867493
1352,0,0.18242551386356354
1353,0,0.622459352016449
1354,0,0.0534033328294754
1355,0,0.08509904146194458
1356,0,0.8354835510253906
1357,0,0.7310585379600525
1358,0,0.01590639166533947
1359,1,0.9740425944328308
1360,0,0.06008664518594742
1361,1,0.9840936064720154
1362,1,0.9324532747268677
1363,0,0.7772998809814453
1364,0,0.009708477184176445
1365,0,0.07585817575454712
1366,1,0.9840936064720154
1367,0,0.0024726232513785362
1368,1,0.970687747001648
1369,0,0.04742587357759476
1370,0,0.2018132209777832
1371,0,0.562176525592804
1372,0,0.007577240467071533
1373,1,0.9399133324623108
1374,1,0.9241418242454529
1375,1,0.9840936064720154
1376,0,0.2018132209777832
1377,0,0.7981867790222168
1378,0,0.3208213150501251
1379,0,0.4687906503677368
1380,1,0.977022647857666
1381,0,0.18242551386356354
1382,1,0.9840936064720154
1383,1,0.9626730680465698
1384,1,0.9740425944328308
1385,0,0.02931223064661026
1386,1,0.9399133324623108
1387,1,0.977022647857666
1388,1,0.9859364032745361
1389,0,0.01590639166533947
1390,0,0.2689414322376251
1391,0,0.04742587357759476
1392,1,0.8670357465744019
1393,0,0.4687906503677368
1394,1,0.9626730680465698
1395,1,0.9149009585380554
1396,0,0.11920291930437088
1397,1,0.9740425944328308
1398,0,0.004609572701156139
1399,0,0.3775406777858734
1400,0,0.01798621006309986
1401,1,0.9820137619972229
1402,1,0.9840936064720154
1403,0,0.10669060051441193
1404,0,0.006692850962281227
1405,1,0.9324532747268677
1406,1,0.9902915358543396
1407,1,0.851952850818634
1408,0,0.18242551386356354
1409,1,0.9859364032745361
1410,0,0.14804719388484955
1411,1,0.8807970285415649
1412,1,0.9626730680465698
1413,0,0.16451644897460938
1414,1,0.9796676635742188
1415,0,0.7057850360870361
1416,0,0.09534946084022522
1417,0,0.4687906503677368
1418,0,0.7549149990081787
1419,1,0.9525741338729858
1420,0,0.0035936026833951473
1421,1,0.977022647857666
1422,1,0.9525741338729858
1423,0,0.007577240467071533
1424,0,0.005220125894993544
1425,0,0.0011695101857185364
1426,0,0.14804719388484955
1427,0,0.07585817575454712
1428,0,0.020332353189587593
1429,1,0.977022647857666
1430,0,0.14804719388484955
1431,0,0.0015011822106316686
1432,0,0.005911068990826607
1433,0,0.6513549089431763
1434,0,0.22270014882087708
1435,1,0.9669140577316284
1436,0,0.006692850962281227
1437,1,0.9399133324623108
1438,0,0.005220125894993544
1439,1,0.9669140577316284
1440,1,0.8933094143867493
1441,1,0.9465966820716858
1442,1,0.9902915358543396
1443,1,0.9465966820716858
1444,0,0.5926666259765625
1445,1,0.970687747001648
1446,0,0.04742587357759476
1447,0,0.01798621006309986
1448,0,0.004609572701156139
1449,0,0.4687906503677368
1450,0,0.006692850962281227
1451,0,0.11920291930437088
1452,1,0.9324532747268677
1453,1,0.9046505093574524
1454,0,0.8354835510253906
1455,0,0.18242551386356354
1456,0,0.7549149990081787
1457,1,0.977022647857666
1458,1,0.9669140577316284
1459,0,0.7549149990081787
1460,0,0.0534033328294754
1461,1,0.9796676635742188
1462,0,0.7549149990081787
1463,0,0.01243165135383606
1464,1,0.9046505093574524
1465,1,0.9840936064720154
1466,0,0.11920291930437088
1467,0,0.7549149990081787
1468,1,0.957912266254425
1469,0,0.3486451506614685
1470,1,0.9740425944328308
1471,1,0.8670357465744019
1472,0,0.02595735713839531
1473,0,0.3208213150501251
1474,0,0.01098694372922182
1475,0,0.8175744414329529
1476,0,0.01098694372922182
1477,1,0.9399133324623108
1478,0,0.01798621006309986
1479,1,0.9241418242454529
1480,0,0.08509904146194458
1481,0,0.01798621006309986
1482,0,0.01590639166533947
1483,1,0.8670357465744019
1484,0,0.01098694372922182
1485,1,0.9875683188438416
1486,0,0.02931223064661026
1487,0,0.06008664518594742
1488,0,0.037326883524656296
1489,1,0.9525741338729858
1490,0,0.022977370768785477
1491,0,0.43782350420951843
1492,0,0.005220125894993544
1493,0,0.006692850962281227
1494,0,0.02595735713839531
1495,1,0.9890130758285522
1496,0,0.02931223064661026
1497,1,0.977022647857666
1498,0,0.01243165135383606
1499,0,0.01798621006309986
1500,0,0.007577240467071533
1501,0,0.0024726232513785362
1502,1,0.977022647857666
1503,0,0.02595735713839531
1504,1,0.9820137619972229
1505,1,0.9241418242454529
1506,0,0.03308597952127457
1507,0,0.007577240467071533
1508,1,0.9324532747268677
1509,0,0.005220125894993544
1510,1,0.9740425944328308
1511,1,0.9840936064720154
1512,1,0.9669140577316284
1513,1,0.9324532747268677
1514,0,0.042087726294994354
1515,0,0.04742587357759476
1516,0,0.7981867790222168
1517,1,0.9669140577316284
1518,1,0.9399133324623108
1519,0,0.6791787147521973
1520,1,0.9740425944328308
1521,0,0.01798621006309986
1522,0,0.007577240467071533
1523,0,0.5
1524,0,0.7981867790222168
1525,0,0.02595735713839531
1526,1,0.9324532747268677
1527,0,0.06008664518594742
1528,0,0.0011695101857185364
1529,1,0.9820137619972229
1530,1,0.9740425944328308
1531,1,0.9399133324623108
1532,1,0.9840936064720154
1533,0,0.7549149990081787
1534,0,0.3208213150501251
1535,0,0.6791787147521973
1536,0,0.10669060051441193
1537,1,0.9914224743843079
1538,1,0.9399133324623108
1539,1,0.9149009585380554
1540,0,0.22270014882087708
1541,1,0.8807970285415649
1542,0,0.531209409236908
1543,0,0.06754669547080994
1544,0,0.2018132209777832
1545,0,0.4687906503677368
1546,1,0.9740425944328308
1547,0,0.014063626527786255
1548,0,0.042087726294994354
1549,0,0.7549149990081787
1550,1,0.9465966820716858
1551,0,0.01243165135383606
1552,1,0.8670357465744019
1553,0,0.01798621006309986
1554,0,0.2018132209777832
1555,1,0.9324532747268677
1556,0,0.8354835510253906
1557,1,0.9820137619972229
1558,1,0.9890130758285522
1559,0,0.037326883524656296
1560,0,0.24508501589298248
1561,0,0.022977370768785477
1562,0,0.14804719388484955
1563,0,0.07585817575454712
1564,1,0.9890130758285522
1565,0,0.3208213150501251
1566,0,0.29421496391296387
1567,0,0.43782350420951843
1568,0,0.09534946084022522
1569,1,0.9840936064720154
1570,1,0.9046505093574524
1571,1,0.957912266254425
1572,0,0.005220125894993544
1573,1,0.9626730680465698
1574,0,0.7981867790222168
1575,0,0.0028009270317852497
1576,0,0.7310585379600525
1577,0,0.01243165135383606
1578,0,0.3775406777858734
1579,0,0.13296423852443695
1580,0,0.6791787147521973
1581,1,0.8933094143867493
1582,0,0.7310585379600525
1583,1,0.9875683188438416
1584,0,0.562176525592804
1585,0,0.531209409236908
1586,0,0.10669060051441193
1587,0,0.01098694372922182
1588,0,0.01798621006309986
1589,1,0.9740425944328308
1590,0,0.5
1591,0,0.3486451506614685
1592,0,0.7981867790222168
1593,0,0.7772998809814453
1594,1,0.9890130758285522
1595,0,0.10669060051441193
1596,0,0.01590639166533947
1597,0,0.4073334336280823
1598,0,0.7772998809814453
1599,0,0.43782350420951843
1600,0,0.01098694372922182
1601,0,0.007577240467071533
1602,0,0.10669060051441193
1603,1,0.9902915358543396
1604,0,0.4687906503677368
1605,0,0.8175744414329529
1606,0,0.02931223064661026
1607,0,0.005911068990826607
1608,0,0.02931223064661026
1609,1,0.977022647857666
1610,1,0.9796676635742188
1611,1,0.8807970285415649
1612,0,0.6791787147521973
1613,1,0.9820137619972229
1614,1,0.9149009585380554
1615,0,0.020332353189587593
1616,0,0.16451644897460938
1617,1,0.8933094143867493
1618,0,0.622459352016449
1619,0,0.008577484637498856
1620,0,0.04742587357759476
1621,0,0.008577484637498856
1622,0,0.0024726232513785362
1623,0,0.07585817575454712
1624,0,0.0534033328294754
1625,1,0.8933094143867493
1626,0,0.622459352016449
1627,1,0.9324532747268677
1628,0,0.07585817575454712
1629,0,0.6513549089431763
1630,0,0.08509904146194458
1631,0,0.004070138093084097
1632,1,0.8670357465744019
1633,0,0.005220125894993544
1634,0,0.4073334336280823
1635,0,0.7981867790222168
1636,0,0.13296423852443695
1637,0,0.06008664518594742
1638,0,0.02931223064661026
1639,0,0.622459352016449
1640,1,0.9740425944328308
1641,0,0.531209409236908
1642,0,0.0035936026833951473
1643,0,0.16451644897460938
1644,0,0.042087726294994354
1645,0,0.0031726830638945103
1646,0,0.0534033328294754
1647,0,0.4073334336280823
1648,1,0.9465966820716858
1649,0,0.3486451506614685
1650,0,0.22270014882087708
1651,0,0.022977370768785477
1652,1,0.9465966820716858
1653,0,0.005911068990826607
1654,0,0.02931223064661026
1655,1,0.9924227595329285
1656,0,0.02931223064661026
1657,0,0.4073334336280823
1658,1,0.9820137619972229
1659,0,0.03308597952127457
1660,0,0.0031726830638945103
1661,1,0.851952850818634
1662,1,0.9399133324623108
1663,0,0.004070138093084097
1664,0,0.2018132209777832
1665,1,0.9046505093574524
1666,0,0.13296423852443695
1667,1,0.9820137619972229
1668,1,0.970687747001648
1669,1,0.9933071732521057
1670,0,0.06754669547080994
1671,0,0.009708477184176445
1672,0,0.042087726294994354
1673,1,0.9465966820716858
1674,1,0.9465966820716858
1675,1,0.8807970285415649
1676,0,0.24508501589298248
1677,0,0.531209409236908
1678,0,0.6513549089431763
1679,0,0.3486451506614685
1680,1,0.9324532747268677
1681,0,0.18242551386356354
1682,1,0.9890130758285522
1683,0,0.001325022429227829
1684,0,0.2689414322376251
1685,1,0.9875683188438416
1686,0,0.18242551386356354
1687,0,0.042087726294994354
1688,1,0.977022647857666
1689,1,0.957912266254425
1690,0,0.005220125894993544
1691,1,0.970687747001648
1692,0,0.02595735713839531
1693,0,0.0031726830638945103
1694,1,0.9740425944328308
1695,0,0.14804719388484955
1696,0,0.01098694372922182
1697,0,0.007577240467071533
1698,0,0.04742587357759476
1699,0,0.01590639166533947
1700,0,0.08509904146194458
1701,1,0.9465966820716858
1702,1,0.970687747001648
1703,0,0.0031726830638945103
1704,1,0.9669140577316284
1705,1,0.8670357465744019
1706,0,0.01798621006309986
1707,1,0.9859364032745361
1708,0,0.531209409236908
1709,0,0.004609572701156139
1710,1,0.8670357465744019
1711,0,0.01798621006309986
1712,0,0.10669060051441193
1713,0,0.14804719388484955
1714,0,0.004609572701156139
1715,1,0.9859364032745361
1716,1,0.8933094143867493
1717,1,0.9902915358543396
1718,0,0.13296423852443695
1719,0,0.18242551386356354
1720,0,0.3775406777858734
1721,0,0.005911068990826607
1722,1,0.9820137619972229
1723,1,0.9525741338729858
1724,0,0.06754669547080994
1725,0,0.009708477184176445
1726,0,0.01098694372922182
1727,0,0.8175744414329529
1728,0,0.0015011822106316686
1729,1,0.970687747001648
1730,1,0.957912266254425
1731,0,0.5
1732,1,0.9890130758285522
1733,1,0.9796676635742188
1734,0,0.008577484637498856
1735,0,0.03308597952127457
1736,0,0.7310585379600525
1737,0,0.22270014882087708
1738,1,0.9796676635742188
1739,1,0.9046505093574524
1740,0,0.5926666259765625
1741,1,0.9241418242454529
1742,1,0.9241418242454529
1743,0,0.24508501589298248
1744,0,0.08509904146194458
1745,1,0.9465966820716858
1746,0,0.0019267346942797303
1747,1,0.9669140577316284
1748,1,0.9859364032745361
1749,1,0.9890130758285522
1750,0,0.01098694372922182
1751,0,0.22270014882087708
1752,0,0.014063626527786255
1753,0,0.004070138093084097
1754,0,0.04742587357759476
1755,0,0.4073334336280823
1756,1,0.9820137619972229
1757,0,0.014063626527786255
1758,0,0.008577484637498856
1759,0,0.014063626527786255
1760,0,0.03308597952127457
1761,1,0.970687747001648
1762,1,0.851952850818634
1763,1,0.9149009585380554
1764,1,0.851952850818634
1765,0,0.01098694372922182
1766,0,0.07585817575454712
1767,1,0.9399133324623108
1768,1,0.970687747001648
1769,1,0.9626730680465698
1770,0,0.06008664518594742
1771,0,0.01243165135383606
1772,0,0.06754669547080994
1773,1,0.977022647857666
1774,1,0.9626730680465698
1775,1,0.9046505093574524
1776,1,0.957912266254425
1777,1,0.9796676635742188
1778,1,0.9840936064720154
1779,1,0.8670357465744019
1780,0,0.531209409236908
1781,0,0.022977370768785477
1782,1,0.9046505093574524
1783,0,0.01243165135383606
1784,0,0.01590639166533947
1785,0,0.11920291930437088
1786,1,0.977022647857666
1787,0,0.11920291930437088
1788,0,0.01098694372922182
1789,0,0.03308597952127457
1790,1,0.9875683188438416
1791,0,0.009708477184176445
1792,0,0.2689414322376251
1793,0,0.009708477184176445
1794,0,0.7772998809814453
1795,1,0.9626730680465698
1796,0,0.02595735713839531
1797,0,0.005911068990826607
1798,0,0.3208213150501251
1799,0,0.03308597952127457
1800,1,0.9890130758285522
1801,0,0.07585817575454712
1802,1,0.977022647857666
1803,0,0.5
1804,0,0.13296423852443695
1805,0,0.16451644897460938
1806,1,0.9859364032745361
1807,0,0.022977370768785477
1808,0,0.008577484637498856
1809,0,0.13296423852443695
1810,1,0.9859364032745361
1811,0,0.03308597952127457
1812,0,0.02931223064661026
1813,1,0.9875683188438416
1814,0,0.042087726294994354
1815,0,0.11920291930437088
1816,0,0.01243165135383606
1817,0,0.008577484637498856
1818,0,0.08509904146194458
1819,0,0.16451644897460938
1820,1,0.9796676635742188
1821,1,0.970687747001648
1822,0,0.007577240467071533
1823,1,0.9796676635742188
1824,0,0.3486451506614685
1825,0,0.4687906503677368
1826,0,0.07585817575454712
1827,0,0.531209409236908
1828,1,0.9525741338729858
1829,1,0.9890130758285522
1830,0,0.020332353189587593
1831,0,0.08509904146194458
1832,1,0.8807970285415649
1833,0,0.3775406777858734
1834,0,0.2018132209777832
1835,1,0.8670357465744019
1836,0,0.14804719388484955
1837,0,0.3208213150501251
1838,0,0.5
1839,0,0.006692850962281227
1840,0,0.042087726294994354
1841,0,0.2689414322376251
1842,1,0.9241418242454529
1843,1,0.9046505093574524
1844,1,0.9241418242454529
1845,0,0.7057850360870361
1846,1,0.8807970285415649
1847,0,0.7981867790222168
1848,1,0.9890130758285522
1849,0,0.08509904146194458
1850,0,0.0031726830638945103
1851,0,0.004609572701156139
1852,0,0.2689414322376251
1853,1,0.9820137619972229
1854,0,0.0534033328294754
1855,0,0.01798621006309986
1856,0,0.0031726830638945103
1857,0,0.6513549089431763
1858,0,0.22270014882087708
1859,0,0.8354835510253906
1860,1,0.9241418242454529
1861,0,0.2018132209777832
1862,1,0.957912266254425
1863,0,0.4073334336280823
1864,1,0.9465966820716858
1865,0,0.5926666259765625
1866,0,0.7549149990081787
1867,0,0.01590639166533947
1868,0,0.6791787147521973
1869,0,0.02931223064661026
1870,1,0.9820137619972229
1871,1,0.9875683188438416
1872,1,0.9740425944328308
1873,0,0.7981867790222168
1874,0,0.43782350420951843
1875,0,0.5926666259765625
1876,0,0.8354835510253906
1877,1,0.9525741338729858
1878,0,0.01590639166533947
1879,0,0.07585817575454712
1880,1,0.9324532747268677
1881,0,0.3486451506614685
1882,1,0.9399133324623108
1883,0,0.06008664518594742
1884,0,0.3486451506614685
1885,0,0.14804719388484955
1886,0,0.06754669547080994
1887,1,0.9902915358543396
1888,0,0.07585817575454712
1889,0,0.01098694372922182
1890,1,0.9669140577316284
1891,1,0.9046505093574524
1892,0,0.0035936026833951473
1893,0,0.008577484637498856
1894,0,0.2689414322376251
1895,0,0.02595735713839531
1896,0,0.4073334336280823
1897,1,0.9241418242454529
1898,1,0.9840936064720154
1899,1,0.9149009585380554
1900,1,0.9796676635742188
1901,0,0.01590639166533947
1902,0,0.8175744414329529
1903,1,0.9399133324623108
1904,1,0.9626730680465698
1905,0,0.14804719388484955
1906,0,0.29421496391296387
1907,0,0.3208213150501251
1908,0,0.14804719388484955
1909,0,0.13296423852443695
1910,0,0.14804719388484955
1911,1,0.9820137619972229
1912,0,0.29421496391296387
1913,0,0.006692850962281227
1914,0,0.01098694372922182
1915,0,0.004609572701156139
1916,0,0.06754669547080994
1917,0,0.13296423852443695
1918,0,0.01098694372922182
1919,1,0.9465966820716858
1920,1,0.9046505093574524
1921,1,0.9902915358543396
1922,1,0.8807970285415649
1923,0,0.24508501589298248
1924,0,0.622459352016449
1925,0,0.0534033328294754
1926,0,0.6513549089431763
1927,1,0.9740425944328308
1928,0,0.5
1929,1,0.977022647857666
1930,1,0.9626730680465698
1931,1,0.8670357465744019
1932,0,0.0024726232513785362
1933,0,0.7772998809814453
1934,0,0.009708477184176445
1935,1,0.8933094143867493
1936,1,0.9796676635742188
1937,1,0.9669140577316284
1938,0,0.04742587357759476
1939,0,0.042087726294994354
1940,0,0.020332353189587593
1941,1,0.9820137619972229
1942,0,0.7057850360870361
1943,1,0.8807970285415649
1944,0,0.43782350420951843
1945,1,0.9875683188438416
1946,0,0.002182716503739357
1947,1,0.970687747001648
1948,1,0.957912266254425
1949,0,0.005911068990826607
1950,0,0.7549149990081787
1951,1,0.970687747001648
1952,0,0.531209409236908
1953,1,0.8807970285415649
1954,0,0.8175744414329529
1955,1,0.8670357465744019
1956,0,0.01590639166533947
1957,0,0.13296423852443695
1958,1,0.9525741338729858
1959,1,0.851952850818634
1960,0,0.020332353189587593
1961,0,0.5926666259765625
1962,0,0.009708477184176445
1963,0,0.02595735713839531
1964,0,0.02931223064661026
1965,0,0.01590639166533947
1966,1,0.9859364032745361
1967,0,0.04742587357759476
1968,0,0.7772998809814453
1969,0,0.7057850360870361
1970,1,0.977022647857666
1971,1,0.8807970285415649
1972,0,0.01798621006309986
1973,0,0.5
1974,0,0.7549149990081787
1975,0,0.06754669547080994
1976,0,0.037326883524656296
1977,0,0.6513549089431763
1978,1,0.957912266254425
1979,0,0.04742587357759476
1980,0,0.2018132209777832
1981,0,0.7981867790222168
1982,0,0.005220125894993544
1983,0,0.014063626527786255
1984,1,0.9465966820716858
1985,0,0.005911068990826607
1986,0,0.042087726294994354
1987,0,0.0035936026833951473
1988,0,0.01590639166533947
1989,0,0.24508501589298248
1990,0,0.09534946084022522
1991,1,0.9669140577316284
1992,0,0.037326883524656296
1993,0,0.4073334336280823
1994,0,0.01243165135383606
1995,0,0.3486451506614685
1996,0,0.037326883524656296
1997,0,0.3486451506614685
1998,1,0.9669140577316284
1999,0,0.004609572701156139
2000,0,0.01590639166533947
2001,0,0.16451644897460938
2002,0,0.01243165135383606
2003,1,0.9465966820716858
2004,0,0.4073334336280823
2005,1,0.9859364032745361
2006,0,0.005911068990826607
2007,0,0.13296423852443695
2008,0,0.01590639166533947
2009,0,0.0015011822106316686
2010,0,0.022977370768785477
2011,1,0.9241418242454529
2012,0,0.005220125894993544
2013,0,0.0008040859247557819
2014,1,0.9902915358543396
2015,0,0.014063626527786255
2016,0,0.7310585379600525
2017,0,0.24508501589298248
2018,0,0.4687906503677368
2019,0,0.16451644897460938
2020,1,0.9890130758285522
2021,1,0.9924227595329285
2022,0,0.0031726830638945103
2023,1,0.9149009585380554
2024,0,0.0534033328294754
2025,0,0.6513549089431763
2026,0,0.4073334336280823
2027,1,0.9924227595329285
2028,1,0.9149009585380554
2029,1,0.977022647857666
2030,0,0.10669060051441193
2031,0,0.7981867790222168
2032,1,0.9890130758285522
2033,0,0.0028009270317852497
2034,0,0.16451644897460938
2035,0,0.020332353189587593
2036,0,0.06008664518594742
2037,1,0.9859364032745361
2038,1,0.9525741338729858
2039,0,0.07585817575454712
2040,0,0.7057850360870361
2041,0,0.18242551386356354
2042,0,0.4073334336280823
2043,1,0.9840936064720154
2044,1,0.9859364032745361
2045,0,0.6513549089431763
2046,0,0.01590639166533947
2047,0,0.02595735713839531
2048,0,0.7981867790222168
2049,1,0.9399133324623108
2050,0,0.006692850962281227
2051,0,0.009708477184176445
2052,1,0.9465966820716858
2053,1,0.9840936064720154
2054,1,0.8807970285415649
2055,0,0.037326883524656296
2056,0,0.8175744414329529
2057,0,0.3486451506614685
2058,1,0.8933094143867493
2059,0,0.01590639166533947
2060,1,0.8670357465744019
2061,1,0.9796676635742188
2062,1,0.970687747001648
2063,0,0.005220125894993544
2064,0,0.29421496391296387
2065,1,0.851952850818634
2066,1,0.9840936064720154
2067,1,0.851952850818634
2068,1,0.9740425944328308
2069,0,0.09534946084022522
2070,0,0.5
2071,0,0.6791787147521973
2072,0,0.22270014882087708
2073,1,0.9465966820716858
2074,0,0.037326883524656296
2075,1,0.851952850818634
2076,1,0.9796676635742188
2077,1,0.9046505093574524
2078,0,0.4073334336280823
2079,1,0.970687747001648
2080,1,0.9820137619972229
2081,1,0.8933094143867493
2082,1,0.957912266254425
2083,1,0.9875683188438416
